College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Year
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,GOPEN,10759,83.4286,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,GSC,21602,78.4571,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,GNTC,25742,76.875,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,GOBC,13140,82.1714,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,LOPEN,7999,85.0857,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,LSC,15551,81.0286,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,LOBC,11472,83.0286,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,PWD-O,38033,71.8421,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512424610,Information Technology,Stage-I,EWS,7239,85.6,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GOPEN,40441,70.6061,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GSC,49486,60.7778,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GST,45860,66.5556,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GNTB,41087,70.2286,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GNTC,50179,58.6667,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GNTD,46931,65.3333,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,GOBC,50927,54.0588,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,LOPEN,31540,74.9714,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,LSC,49090,61.75,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,LNTA,38421,71.6571,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,LNTC,33898,73.7222,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,LNTD,47193,64.9714,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,LOBC,42237,69.4857,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,PWD-O,45370,67.0556,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512429310,Electrical Engineering,Stage-I,EWS,31717,74.9714,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512461210,Mechanical Engineering,Stage-I,GOPEN,46878,65.4118,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512461210,Mechanical Engineering,Stage-I,GSC,50830,55.0769,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512461210,Mechanical Engineering,Stage-I,LOPEN,45345,67.0769,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512461210,Mechanical Engineering,Stage-I,EWS,43285,68.75,2023
5124,"Jagadamba Education Soc. Nashik's S.N.D. College of Engineering & Reserch, Babulgaon",Un-Aided,512461210,Mechanical Engineering,Stage-II,LOPEN,50529,57.2,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524510,Computer Engineering,Stage-I,GOPEN,7774,85.2571,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524510,Computer Engineering,Stage-I,GST,37825,71.9429,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524510,Computer Engineering,Stage-I,GOBC,9098,84.4,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524510,Computer Engineering,Stage-I,LSC,21196,78.6286,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524510,Computer Engineering,Stage-I,LOBC,8153,84.9714,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524510,Computer Engineering,Stage-I,EWS,8560,84.7333,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524610,Information Technology,Stage-I,GOPEN,8988,84.4571,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524610,Information Technology,Stage-I,GST,29969,75.2571,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524610,Information Technology,Stage-I,GOBC,9448,84.1875,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524610,Information Technology,Stage-I,LNTA,25045,77.1429,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524610,Information Technology,Stage-I,LOBC,6589,86.0625,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512524610,Information Technology,Stage-I,EWS,14467,81.5,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512529310,Electrical Engineering,Stage-I,GOPEN,48642,62.5455,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512529310,Electrical Engineering,Stage-I,LOPEN,40132,70.7778,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512529310,Electrical Engineering,Stage-I,EWS,44392,67.9444,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,GOPEN,28207,75.9375,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,GSC,36913,72.3889,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,GST,42715,69.1667,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,GNTC,34971,73.2778,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,GOBC,49963,59.5882,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,LOPEN,26317,76.6667,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512550710,Chemical Engineering,Stage-I,LSC,41101,70.2222,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512561210,Mechanical Engineering,Stage-I,GOPEN,44343,67.9487,2023
5125,"Pravara Rural Education Society's Sir Visvesvaraya Institute of Technology, Chincholi Dist. Nashik",Un-Aided,512561210,Mechanical Engineering,Stage-I,LOPEN,28701,75.7436,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GOPEN,25018,77.1579,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GSC,50093,59.0303,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GST,32924,74.1053,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GNTA,42719,69.1579,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GNTB,43587,68.5263,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GNTC,37747,72.0,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,GOBC,40549,70.5455,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,LOPEN,25300,77.0526,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,LSC,40465,70.5789,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,LST,27978,76.0526,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,LOBC,48308,63.1875,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-I,EWS,30733,75.0,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-II,LNTC,46819,65.4737,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-II,LNTD,25992,76.7895,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513019110,Civil Engineering,Stage-II,LOBC,42019,69.6364,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,GOPEN,5125,87.3143,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,GSC,8443,84.8,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,GST,18180,79.8824,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,GNTB,16843,80.4375,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,GOBC,8074,85.0286,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,LOPEN,1024,92.6857,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,LNTD,21157,78.625,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513024510,Computer Engineering,Stage-I,EWS,12536,82.4571,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-I,GOPEN,14488,81.5,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-I,GSC,25164,77.1111,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-I,GST,20506,78.8889,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-I,GOBC,15948,80.8333,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-I,LOPEN,18146,79.8889,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-I,EWS,46500,65.8333,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513029310,Electrical Engineering,Stage-II,LOBC,17342,80.2222,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,GOPEN,34595,73.4444,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,GSC,49463,60.8235,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,GST,43451,68.625,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,GNTC,43590,68.5294,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,GNTD,41162,70.1765,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,GOBC,48342,63.1176,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,LOPEN,37609,72.0513,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-I,EWS,31159,75.0,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-II,LOPEN,45662,66.7647,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-II,LST,47951,63.8235,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-II,LNTD,47445,64.625,2023
5130,"Brahma Valley College of Engineering & Research, Trimbakeshwar, Nashik",Un-Aided,513061210,Mechanical Engineering,Stage-II,LOBC,50832,55.0625,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,GOPEN,35670,72.9474,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,GSC,43410,68.6842,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,GNTB,37397,72.1579,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,GNTC,48724,62.4211,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,GNTD,41471,70.0,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,GOBC,42958,69.0,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,LOPEN,33868,73.7368,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-I,EWS,41787,69.7895,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-II,LOPEN,41226,70.1579,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513919110,Civil Engineering,Stage-II,LNTC,50768,55.6364,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513924510,Computer Engineering,Stage-I,GOPEN,3693,88.7429,2023
5139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",Un-Aided,513924510,Computer Engineering,Stage-I,GSC,7663,85.3333,2023
